"15/25/13 14:15:13","jamie","new_observation","red","blue","null"
"15/25/13 14:15:17","steffany","update_observation","orange","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:18","erica","new_observation","red","blue","null"
"15/25/13 14:15:19","erica","update_observation","red","blue","Because of another reason."
"15/25/13 14:15:20","jamie","update_observation","red","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:20","jamie","update_observation","red","blue","Because of another reason."
"15/25/13 14:15:21","steffany","remove_observation","orange","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:23","kay","new_observation","pink","red","null"
"15/25/13 14:15:25","kay","update_observation","pink","red","Because I saw that one was faster than the other."
"15/25/13 14:15:26","steffany","new_observation","orange","blue","null"
"15/25/13 14:15:28","steffany","update_observation","orange","blue","Because of another reason."
"15/25/13 14:15:29","jamie","new_observation","blue","brown","null"
"15/25/13 14:15:30","alastair","new_observation","red","green","null"
"15/25/13 14:15:31","jamie","update_observation","blue","brown","Because I saw that one was faster than the other."
"15/25/13 14:15:32","steffany","new_observation","green","blue","null"
"15/25/13 14:15:33","alastair","update_observation","red","green","Because I saw Green pass in front of Red."
"15/25/13 14:15:35","steffany","update_observation","green","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:36","erica","new_observation","yellow","blue","null"
"15/25/13 14:15:38","erica","remove_observation","yellow","blue","null"
"15/25/13 14:15:40","steffany","new_observation","red","blue","null"
"15/25/13 14:15:40","jamie","new_observation","red","brown","null"
"15/25/13 14:15:41","jude","new_observation","red","gray","null"
"15/25/13 14:15:41","jamie","update_observation","red","brown","Because I saw that one was faster than the other."
"15/25/13 14:15:42","steffany","update_observation","red","blue","Because of another reason."
"15/25/13 14:15:42","alastair","new_observation","red","blue","null"
"15/25/13 14:15:43","charlotte","new_observation","gray","yellow","null"
"15/25/13 14:15:43","jude","update_observation","red","gray","Because of another reason."
"15/25/13 14:15:44","charlotte","update_observation","gray","yellow","Because I saw Yellow pass in front of Gray."
"15/25/13 14:15:45","alastair","update_observation","red","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:46","jude","new_observation","red","blue","null"
"15/25/13 14:15:47","jude","update_observation","red","blue","Because of another reason."
"15/25/13 14:15:48","kay","remove_observation","pink","red","Because I saw that one was faster than the other."
"15/25/13 14:15:49","alastair","new_observation","red","yellow","null"
"15/25/13 14:15:50","erica","new_observation","red","yellow","null"
"15/25/13 14:15:51","jude","new_observation","red","green","null"
"15/25/13 14:15:52","erica","update_observation","red","yellow","Because of another reason."
"15/25/13 14:15:52","steffany","new_observation","red","brown","null"
"15/25/13 14:15:53","alastair","update_observation","red","yellow","Because I saw that one was faster than the other."
"15/25/13 14:15:53","charlotte","new_observation","green","gray","null"
"15/25/13 14:15:53","jude","update_observation","red","green","Because of another reason."
"15/25/13 14:15:54","steffany","update_observation","red","brown","Because of another reason."
"15/25/13 14:15:54","jamie","new_observation","gray","blue","null"
"15/25/13 14:15:55","jude","new_observation","red","orange","null"
"15/25/13 14:15:56","charlotte","update_observation","green","gray","Because I saw Gray pass in front of Green."
"15/25/13 14:15:56","steffany","new_observation","red","yellow","null"
"15/25/13 14:15:57","jamie","update_observation","gray","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:57","steffany","update_observation","red","yellow","Because of another reason."
"15/25/13 14:15:58","jude","update_observation","red","orange","Because of another reason."
"15/25/13 14:15:58","rafee","new_observation","orange","blue","null"
"15/25/13 14:15:59","steffany","new_observation","red","orange","null"
"16/25/13 14:16:00","steffany","update_observation","red","orange","Because of another reason."
"16/25/13 14:16:00","jamie","new_observation","green","blue","null"
"16/25/13 14:16:01","rafee","update_observation","orange","blue","Because I saw Blue pass in front of Orange."
"16/25/13 14:16:01","jude","new_observation","red","brown","null"
"16/25/13 14:16:02","jamie","update_observation","green","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:03","steffany","new_observation","red","gray","null"
"16/25/13 14:16:03","jude","update_observation","red","brown","Because of another reason."
"16/25/13 14:16:03","mateu","new_observation","brown","blue","null"
"16/25/13 14:16:04","steffany","update_observation","red","gray","Because of another reason."
"16/25/13 14:16:05","jamie","new_observation","orange","blue","null"
"16/25/13 14:16:06","jude","new_observation","red","yellow","null"
"16/25/13 14:16:06","jamie","update_observation","orange","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:06","erica","new_observation","brown","blue","null"
"16/25/13 14:16:08","erica","update_observation","brown","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:09","mateu","update_observation","brown","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:09","simone","new_observation","red","brown","null"
"16/25/13 14:16:10","simone","remove_observation","red","brown","null"
"16/25/13 14:16:13","jude","update_observation","red","yellow","Because of another reason."
"16/25/13 14:16:16","jamie","new_observation","red","gray","null"
"16/25/13 14:16:18","jamie","update_observation","red","gray","Because I saw that one was faster than the other."
"16/25/13 14:16:19","nora","new_observation","brown","blue","null"
"16/25/13 14:16:20","simone","new_observation","brown","blue","null"
"16/25/13 14:16:20","nora","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:22","simone","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:23","erica","remove_observation","brown","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:23","charlotte","new_observation","brown","blue","null"
"16/25/13 14:16:25","charlotte","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:25","jude","new_observation","brown","blue","null"
"16/25/13 14:16:27","rafee","new_observation","brown","blue","null"
"16/25/13 14:16:28","erica","new_observation","brown","blue","null"
"16/25/13 14:16:28","jude","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:28","kay","new_observation","brown","blue","null"
